Cueanexo,Nombre,Código de departamento,Ámbito,Sector
180161000,J.I.N. Nº 34 (SEDE)GRANADEROS DE SAN MARTIN - ESCUELA Nº 676,18077,Urbano,Estatal
180161001,J.I.N. Nº 34 - ESCUELA Nº 177,18077,Urbano,Estatal
180161002,J.I.N. Nº 34 - GRANADEROS DE SAN MARTÍN ESCUELA Nº 182,18077,Rural,Estatal
180161003,J.I.N. Nº34 - GRANADEROS DE SAN MARTÍN ESCUELA Nº 496,18077,Rural,Estatal
180161100,J.I.N. Nº 21 (SEDE) - ESCUELA Nº 495,18084,Urbano,Estatal
180161101,J.I.N. Nº 21 - ESCUELA Nº 107,18084,Urbano,Estatal
180161200,J.I.N. Nº 30 HUELLITAS (SEDE) - ESCUELA Nº 418,18084,Urbano,Estatal
180161205,J.I.N N°30- ESCUELA N°73 GRACIELA B.G. DE SOSA,18084,Rural,Estatal
180161300,J.I.N. Nº 27 (SEDE) - ESCUELA Nº 959,18091,Urbano,Estatal
180161301,J.I.N. Nº 27 - ESCUELA Nº 458,18091,Urbano,Estatal
180161302,J.I.N. Nº 27 - ESCUELA Nº 433,18091,Rural,Estatal
180161303,J.I.N. Nº 27 - ESCUELA Nº 688,18091,Rural,Estatal
180161304,J.I.N. Nº 27 - ESCUELA Nº 509,18091,Urbano,Estatal
180161400,J.I.N. Nº 9 (SEDE),18105,Urbano,Estatal
180161401,J.I.N. Nº 9 - ESCUELA Nº 84,18105,Urbano,Estatal
180161402,J.I.N. Nº 9 - ESCUELA Nº 85,18105,Urbano,Estatal
180161403,J.I.N. Nº 9 - ESCUELA Nº 472,18105,Urbano,Estatal
180161404,J.I.N. Nº 9 - ESCUELA Nº 578,18105,Urbano,Estatal
180161407,J.I.N. Nº 9 - ESCUELA Nº 83,18105,Urbano,Estatal
180161500,J.I.N. Nº 22 (SEDE),18112,Urbano,Estatal
180161501,J.I.N. Nº 22 - ESCUELA Nº 186,18112,Urbano,Estatal
180161600,J.I.N. Nº 33 (SEDE),18112,Urbano,Estatal
180161602,J.I.N. Nº 33 BICHITO DE LUZ - ESCUELA Nº 431,18112,Urbano,Estatal
180161603,J.I.N. Nº 33 - ESCUELA Nº 646,18112,Urbano,Estatal
180161700,J.I.N. Nº 38 (SEDE) ESCUELA Nº 477,18119,Urbano,Estatal
180161701,J.I.N. Nº 38 - ESCUELA Nº 619,18119,Urbano,Estatal
180161800,J.I.N. Nº 39 (SEDE) - ESCUELA Nº 812,18140,Urbano,Estatal
180161801,J.I.N. Nº 39 - ESCUELA Nº 755,18140,Urbano,Estatal
180161900,J.I.N. Nº 46 (SEDE),18147,Urbano,Estatal
180161901,J.I.N. Nº 46 - ESCUELA Nº 125,18147,Urbano,Estatal
180161902,J.I.N. Nº 46 - ESCUELA Nº 555,18147,Rural,Estatal
180161903,J.I.N. Nº 46 - ESCUELA Nº 675,18147,Rural,Estatal
180162000,J.I.N. Nº23 (SEDE) ESCUELA Nº483,18154,Urbano,Estatal
180162001,J.I.N. Nº23 - ESCUELA Nº129,18154,Urbano,Estatal
180162002,J.I.N. Nº23 - ESCUELA Nº130,18154,Rural,Estatal
180162003,J.I.N. Nº 23 - ESCUELA Nº 840,18154,Rural,Estatal
180162100,J.I.N. Nº 24 (SEDE) - ESCUELA Nº 134,18161,Urbano,Estatal
180162101,J.I.N. Nº 24 - ESCUELA Nº 133,18161,Urbano,Estatal
180162102,J.I.N. Nº 24 - ESCUELA Nº 232,18161,Rural,Estatal
180162103,J.I.N. Nº 24 - ESCUELA Nº 807,18161,Rural,Estatal
180162200,J.I.N. Nº 37 (SEDE),18168,Urbano,Estatal
180162206,J.I.N. Nº 37 - ESCUELA Nº 981,18168,Urbano,Estatal
180162300,J.I.N. Nº 36 PRIMERAS HUELLAS (SEDE) - ESCUELA Nº 143,18175,Urbano,Estatal
180162301,J.I.N. Nº 36 PRIMERAS HUELLAS - ESCUELA Nº 651,18175,Urbano,Estatal
180162302,J.I.N. Nº 36 PRIMERAS HUELLAS - ESCUELA Nº 656,18175,Urbano,Estatal
180162303,J.I.N. Nº 36 PRIMERAS HUELLAS - ESCUELA Nº 664,18175,Urbano,Estatal
180162400,COLEGIO SECUNDARIO JOSE MARIA PONCE,18021,Urbano,Estatal
180162500,J.I.N. Nº 47 (SEDE) - ESCUELA Nº 8,18021,Urbano,Estatal
180162501,J.I.N. Nº 47 - ESCUELA Nº 5,18021,Urbano,Estatal
180162502,J.I.N. Nº 47 - ESCUELA Nº 430,18021,Urbano,Estatal
180163000,COLEGIO SECUNDARIO GARABI,18168,Rural,Estatal
180163100,ESCUELA Nº 973 ARTURO UMBERTO ILLIA,18105,Urbano,Estatal
180163200,ESCUELA Nº 974 VETERANOS DE MALVINAS,18105,Urbano,Estatal
180163400,E.F.A.PEJU PORA,18035,Urbano,Privado
180163700,J.I.N. Nº 48 (SEDE) - ESCUELA Nº 973,18105,Urbano,Estatal
180163701,J.I.N. Nº 48 - ESCUELA Nº 588,18105,Urbano,Estatal
180163702,J.I.N. Nº 48 - ESCUELA Nº 725,18105,Urbano,Estatal
180163703,J.I.N. Nº 48 - ESCUELA Nº 982,18105,Urbano,Estatal
180164100,COLEGIO SECUNDARIO DE PARAJE IFRAN,18070,Rural,Estatal
180164300,J.I.N. Nº 49 (SEDE) ,18119,Urbano,Estatal
180164301,J.I.N. Nº 49 - ESCUELA Nº 265,18119,Urbano,Estatal
180164302,J.I.N. Nº 49 - ESCUELA Nº 667,18119,Urbano,Estatal
180164303,J.I.N. Nº 49 - SALON MUNICIPAL FLORES ESPERANZA,18119,Urbano,Estatal
180164400,ESCUELA TECNICACARMEN M.DE LLANO,18021,Urbano,Estatal
180164600,INSTITUTO SUPERIOR DE MÚSICA PROF. CARMELO H. DE BIASI,18021,Urbano,Estatal
180164800,CENTRO DE DESARROLLO INFANTIL Nº 7 SAN JORGE,18021,Urbano,Estatal
180164900,ESCUELA Nº 975 BALTAZAR MARIA GUTIERREZ,18133,Urbano,Estatal
180165200,COLEGIO SECUNDARIO EL SOMBRERO,18042,Rural,Estatal
180165300,COLEGIO SECUNDARIO DE COLONIA EL PROGRESO,18007,Rural,Estatal
180165301,EXTENSION AULICA QUE FUNCIONA EN LA ESCUELA Nº 224 (COLEGIO SEC. DE COLONIA EL PROGRESO),18007,Rural,Estatal
180165400,ESCUELA PRIMARIA COMUN Nº 976,18119,Rural,Estatal
180165600,INSTITUTO EDUCATIVO COOPERATIVO CRECER IPP.61-IP.74,18084,Urbano,Privado
180166300,COLEGIO SECUNDARIO ISLAS MALVINAS,18084,Urbano,Estatal
180166400,COLEGIO SECUNDARIO MAHATMA GANDHI,18091,Rural,Estatal
180166401,EXTENSION AULICA QUE FUNCIONA EN LA ESCUELA Nº 683 (COLEGIO SEC. MAHATMA GANDHI),18091,Rural,Estatal
180167800,COLEGIO SECUNDARIO LOMAS DE GONZALEZ,18140,Rural,Estatal
180168100,JARDÍN DE INFANTES Y MATERNAL: RINCÓN DE LUZ IPP-58,18168,Urbano,Privado
180168800,ESCUELA TECNICA LIBERTADOR GENERAL DON JOSE FRANCISCO DE SAN MARTIN,18105,Urbano,Estatal
180168900,COLEGIO SECUNDARIO SAN CAYETANO,18021,Rural,Estatal
180169000,COLEGIO SECUNDARIO ROSA GUARU,18147,Rural,Estatal
180169200,COLEGIO SECUNDARIO DE PARADA PUCHETA,18119,Rural,Estatal
180169300,ESCUELA AGROTECNICA ARERUNGÜÁ,18063,Urbano,Estatal
180169400,COLEGIO SECUNDARIO DE YAHAPE,18014,Rural,Estatal
180169500,ESCUELA TECNICA DE ITA IBATE,18063,Urbano,Estatal
180170000,COLEGIO SECUNDARIO EL ESPINILLAR,18140,Rural,Estatal
180170800,COLEGIO SECUNDARIO ERNESTO SABATO,18112,Urbano,Estatal
180170900,COLEGIO SECUNDARIO DE COLONIA CARLOS PELLEGRINI,18147,Rural,Estatal
180171000,COLEGIO SECUNDARIO DE PARAJE BOQUERON,18105,Rural,Estatal
180171100,COLEGIO SECUNDARIO (QUE FUNCIONA EN EL Bº DR.ARTURO ILLIA),18105,Urbano,Estatal
180171200,COLEGIO SECUNDARIO DEL BARRIO SOCIEDAD RURAL,18105,Urbano,Estatal
180171900,E.F.A.COLONIA UNION IS 71,18168,Rural,Privado
180172200,ESCUELA JARDIN DE INFANTES N° 43 LUNA DE PAPEL,18021,Urbano,Estatal
180172400,J.I.N. Nº 50 (SEDE),18133,Urbano,Estatal
180172401,J.I.N. N° 50 - ESCUELA N° 776,18133,Rural,Estatal
180172402,J.I.N. N° 50 - ESCUELA N° 429,18133,Rural,Estatal
180172403,J.I.N. N° 50 - ESCUELA N° 176,18133,Rural,Estatal
180172500,J.I.N. Nº 53 (SEDE) - ESCUELA Nº 623,18049,Urbano,Estatal
180172501,J.I.N. N° 53 - ESCUELA N° 279,18049,Urbano,Estatal
180172502,J.I.N. N° 53 - ESCUELA N° 621,18049,Rural,Estatal
180172600,J.I.N. Nº 55 (SEDE) - ESCUELA Nº 706,18007,Rural,Estatal
180172601,J.I.N. N° 55 - ESCUELA N° 790,18007,Rural,Estatal
180172602,J.I.N. N° 55 - ESCUELA N° 20,18007,Rural,Estatal
180172603,J.I.N. N° 55 - ESCUELA N° 779,18007,Rural,Estatal
180172604,J.I.N. N° 55 - ESCUELA N° 436,18007,Rural,Estatal
180172605,J.I.N. N° 55 - ESCUELA N° 412,18007,Rural,Estatal
180172606,J.I.N. N° 55 - ESCUELA N° 692,18007,Rural,Estatal
180172607,J.I.N. N° 55 - ESCUELA N° 450,18007,Rural,Estatal
180172608,J.I.N. Nº 55 - ESCUELA Nº 26,18007,Rural,Estatal
180172700,J.I.N. N° 54 (SEDE) - ESCUELA N° 722,18091,Rural,Estatal
180172701,J.I.N. N° 54 - ESCUELA N° 530,18091,Rural,Estatal
180172702,J.I.N. N° 54 - ESCUELA N° 682,18091,Rural,Estatal
180172703,J.I.N. N° 54 - ESCUELA N° 453,18091,Rural,Estatal
180172704,J.I.N. N° 54 - ESCUELA N° 266,18091,Rural,Estatal
180172705,J.I.N. N° 54 - ESCUELA N° 78,18091,Rural,Estatal
180172706,J.I.N. N° 54 - ESCUELA N° 508,18091,Rural,Estatal
180172707,J.I.N N° 54 - ESCUELA PRIMARIA N° 80,18091,Rural,Estatal
180172800,J.I.N. Nº 56 (SEDE) - ESCUELA Nº 461,18070,Rural,Estatal
180172801,J.I.N. N° 56 - ESCUELA N° 336,18070,Rural,Estatal
180172802,J.I.N. N° 56 - ESCUELA N° 877,18070,Rural,Estatal
180172803,J.I.N. N° 56 - ESCUELA N° 718,18070,Rural,Estatal
180172804,J.I.N. N° 56 - ESCUELA N° 865,18070,Rural,Estatal
180172805,J.I.N. N° 56 - ESCUELA N° 446,18070,Rural,Estatal
180173100,J.I.N. Nº 52 (SEDE) - ESCUELA Nº 526,18070,Rural,Estatal
180173101,J.I.N. Nº 52 - ESCUELA Nº 948,18070,Rural,Estatal
180173102,J.I.N. Nº 52 - ESCUELA Nº 679,18070,Rural,Estatal
180173103,J.I.N. Nº 52 - ESCUELA Nº 690,18070,Rural,Estatal
180173104,J.I.N. Nº 52 - ESCUELA Nº 276,18070,Rural,Estatal
180173105,J.I.N. Nº 52 - ESCUELA Nº 861,18070,Rural,Estatal
180173106,J.I.N. Nº 52 - ESCUELA Nº 295,18070,Rural,Estatal
180173107,J.I.N. Nº 52 - ESCUELA Nº 882,18070,Rural,Estatal
180173108,J.I.N. Nº 52 - ESCUELA Nº 934,18070,Rural,Estatal
180173300,J.I.N. Nº 51 (SEDE) - ESCUELA Nº 105,18133,Rural,Estatal
180173301,J.I.N. Nº 51 - ESCUELA Nº 422,18133,Rural,Estatal
180173302,J.I.N. Nº 51 - ESCUELA Nº 251,18133,Rural,Estatal
180173303,J.I.N. Nº 51 - ESCUELA Nº 853,18133,Urbano,Estatal
180173700,ESCUELA AGROTECNICA SAN ISIDRO LABRADOR,18070,Rural,Estatal
180174000,ESCUELA JARDIN DE INFANTES Nº 42,18021,Urbano,Estatal
180174100,J.I.N. Nº 62 (SEDE) YVERA'I,18154,Rural,Estatal
180174101,J.I.N. Nº 62 - ESCUELA Nº 520,18154,Rural,Estatal
180174102,J.I.N. Nº 62 - ESCUELA Nº 671,18154,Rural,Estatal
180174200,ESCUELA JARDIN DE INFANTES Nº 44,18021,Rural,Estatal
180174300,J.I.N. Nº 57 (SEDE),18147,Rural,Estatal
180174301,J.I.N. Nº 57 - ESCUELA Nº 515,18147,Rural,Estatal
180174400,J.I.N. Nº 65 (SEDE),18168,Urbano,Estatal
180174402,J.I.N. Nº 65 - ESCUELA Nº 15,18168,Urbano,Estatal
180174500,J.I.N. Nº 63 (SEDE) - ESCUELA Nº 166,18049,Rural,Estatal
180174501,J.I.N. Nº 63 - ESCUELA Nº 622,18049,Rural,Estatal
180174502,J.I.N. Nº 63 - ESCUELA Nº 632,18049,Rural,Estatal
180174503,J.I.N. Nº 63 - ESCUELA Nº 235,18049,Rural,Estatal
180174504,J.I.N. Nº 63 - ESCUELA Nº 625,18049,Rural,Estatal
180174505,J.I.N. Nº 63 - ESCUELA Nº 627,18049,Rural,Estatal
180174506,J.I.N. Nº 63 - ESCUELA Nº 528,18049,Rural,Estatal
180174600,ESCUELA JARDIN DE INFANTES Nº 45 TORTUGUITA,18084,Rural,Estatal
180174700,J.I.N. Nº 71 (SEDE) - ESCUELA Nº 243,18084,Rural,Estatal
180174701,J.I.N. Nº 71 - ESCUELA Nº 106,18084,Rural,Estatal
180174800,J.I.N. Nº 66 (SEDE),18091,Rural,Estatal
180174801,J.I.N. Nº 66 - ESCUELA Nº 457,18091,Rural,Estatal
180174802,J.I.N. Nº 66 - ESCUELA Nº 774,18091,Rural,Estatal
180174803,J.I.N. Nº 66 - ESCUELA Nº 825,18091,Rural,Estatal
180174804,J.I.N. Nº 66 - ESCUELA Nº 856,18091,Rural,Estatal
180174805,J.I.N. Nº 66 - ESCUELA Nº 77,18091,Rural,Estatal
180174806,J.I.N. Nº 66 - ESCUELA Nº 844,18091,Rural,Estatal
180174900,J.I.N. Nº 67 (SEDE) - ESCUELA Nº 22,18007,Urbano,Estatal
180174901,J.I.N. Nº 67 - ESCUELA Nº 922,18007,Rural,Estatal
180174902,J.I.N. Nº 67 - ESCUELA Nº 452,18007,Rural,Estatal
180174903,J.I.N. Nº 67 - ESCUELA Nº 21,18007,Rural,Estatal
180174904,J.I.N. Nº 67 - ESCUELA Nº 707,18007,Rural,Estatal
180174905,J.I.N. Nº 67 - ESCUELA Nº 23,18007,Rural,Estatal
180174906,J.I.N. Nº 67 - ESCUELA Nº 224,18007,Rural,Estatal
180174907,J.I.N. Nº 67 - ESCUELA Nº 734,18007,Rural,Estatal
180174908,J.I.N. Nº 67 - ESCUELA Nº 732,18007,Rural,Estatal
180175000,J.I.N. Nº 60 (SEDE) - ESCUELA PRIMARIA Nº 99,18126,Rural,Estatal
180175001,J.I.N. Nº 60 - ESCUELA Nº 936,18126,Rural,Estatal
180175002,J.I.N. Nº 60 - ESCUELA Nº 531,18126,Rural,Estatal
180175003,J.I.N. Nº 60 - ESCUELA Nº 532,18126,Rural,Estatal
180175004,J.I.N. Nº 60 - ESCUELA Nº 351,18126,Rural,Estatal
180175005,J.I.N. Nº 60 - ESCUELA Nº 441,18126,Rural,Estatal
180175006,J.I.N. Nº 60 - ESCUELA Nº 618,18126,Rural,Estatal
180175007,J.I.N. Nº 60 - ESCUELA Nº 98,18126,Rural,Estatal
180175008,J.I.N. Nº 60 - ESCUELA Nº 614,18126,Rural,Estatal
180175009,J.I.N. Nº 60 - ESCUELA Nº 420,18126,Rural,Estatal
180175100,J.I.N. Nº 69 (SEDE),18161,Urbano,Estatal
180175101,J.I.N. Nº 69 - ESCUELA PRIMARIA Nº 927,18161,Urbano,Estatal
180175200,J.I.N. Nº 68 (SEDE) - ESCUELA PRIMARIA Nº 709,18042,Rural,Estatal
180175201,J.I.N. Nº 68 - ESCUELA PRIMARIA Nº 50,18042,Rural,Estatal
180175202,J.I.N. Nº 68 - ESCUELA PRIMARIA Nº 537,18042,Rural,Estatal
180175204,J.I.N. Nº 68 - ESCUELA PRIMARIA Nº 421,18042,Rural,Estatal
180175205,J.I.N. Nº 68 - ESCUELA PRIMARIA Nº 684,18042,Rural,Estatal
180175300,J.I.N. Nº 64 (SEDE) - ESCUELA PRIMARIA Nº 938,18175,Urbano,Estatal
180175301,J.I.N. Nº 64 - ESCUELA PRIMARIA Nº 662,18175,Rural,Estatal
180175302,J.I.N.Nº 64 - ESCUELA PRIMARIA Nº 631,18175,Rural,Estatal
180175303,J.I.N. Nº 64 - ESCUELA PRIMARIA Nº 663,18175,Rural,Estatal
180175304,J.I.N. Nº 64 - ESCUELA PRIMARIA Nº 652,18175,Rural,Estatal
180175305,J.I.N. Nº 64 - ESCUELA PRIMARIA Nº 653,18175,Rural,Estatal
180175306,J.I.N. Nº 64 - ESCUELA PRIMARIA Nº 661,18175,Rural,Estatal
180175400,J.I.N. Nº 59 (SEDE) - ESCUELA PRIMARIA Nº 406,18070,Rural,Estatal
180175401,J.I.N. Nº 59 - ESCUELA PRIMARIA Nº 512,18070,Rural,Estatal
180175402,J.I.N. Nº 59 - ESCUELA PRIMARIA Nº 459,18070,Rural,Estatal
180175403,J.I.N. Nº 59 - ESCUELA PRIMARIA Nº 719,18070,Rural,Estatal
180175404,J.I.N. Nº 59 - ESCUELA PRIMARIA Nº 68,18070,Rural,Estatal
180175405,J.I.N. Nº 59 - ESCUELA PRIMARIA Nº 751,18070,Rural,Estatal
180175406,J.I.N. Nº 59 - ESCUELA PRIMARIA Nº 746,18070,Rural,Estatal
180175500,J.I.N. Nº 70 (SEDE) - ESCUELA PRIMARIA Nº 405,18049,Rural,Estatal
180175501,J.I.N. Nº 70 - ESCUELA PRIMARIA Nº 769,18049,Rural,Estatal
180175502,J.I.N. Nº 70 - ESCUELA PRIMARIA Nº 255,18049,Rural,Estatal
180175503,J.I.N.Nº 70 - ESCUELA PRIMARIA Nº 699,18049,Rural,Estatal
180175504,J.I.N. Nº 70 - ESCUELA PRIMARIA Nº 527,18049,Rural,Estatal
180175505,J.I.N. Nº 70 - ESCUELA PRIMARIA Nº 168,18049,Rural,Estatal
180175600,ESCUELA TECNICA SANTA ROSA,18028,Rural,Estatal
180175800,ESCUELA AGROTECNICA PARAJE EL POÑI,18175,Urbano,Estatal
180175900,JARDIN DE INFANTES ANGELITOSIPP-68,18119,Urbano,Privado
180176000,J.I.N. Nº 58 (SEDE) - ESCUELA PRIMARIA Nº 410,18035,Urbano,Estatal
180176001,J.I.N. Nº 58 - ESCUELA PRIMARIA Nº 38,18035,Urbano,Estatal
180176002,J.I.N. Nº 58 - ESCUELA PRIMARIA Nº 39,18035,Rural,Estatal
180176003,J.I.N. Nº 58 - ESCUELA PRIMARIA Nº 781,18035,Urbano,Estatal
180176004,J.I.N. Nº 58 - ESCUELA PRIMARIA Nº 867 ,18035,Urbano,Estatal
180176005,J.I.N. Nº 58 - ESCUELA PRIMARIA Nº 571,18035,Rural,Estatal
180176006,J.I.N. Nº 58 - ESCUELA PRIMARIA Nº 366,18035,Rural,Estatal
180176100,COLEGIO SECUNDARIO de PASO PESOA,18021,Rural,Estatal
180176200,COLEGIO SECUNDARIO ARROYO GONZALEZ,18161,Rural,Estatal
180176300,COLEGIO SECUNDARIO JUANA F.CABRAL,18021,Urbano,Estatal
180176700,COLEGIO SECUNDARIO ING.ELISEO POPOLIZIO,18021,Urbano,Estatal
180176900,COLEGIO SECUNDARIO BARRIO COMUNICACIONES,18105,Urbano,Estatal
180177600,ESCUELA PRIMARIA COMUN Nº 979,18098,Urbano,Estatal
180177700,ESCUELA PRIMARIA COMUN Nº 978,18098,Urbano,Estatal
180177900,COLEGIO SECUNDARIO PARAJE CRUZ DE LOS MILAGROS,18091,Rural,Estatal
180178100,J.I.N Nº 72 (SEDE) - ESCUELA PRIMARIA Nº 802,18063,Rural,Estatal
180178101,J.I.N Nº 72-ESCUELA PRIMARIA Nº 492,18063,Rural,Estatal
180178102,J.I.N. Nº 72-ESCUELA PRIMARIA Nº 744,18063,Rural,Estatal
180178103,J.I.N. Nº 72-ESCUELA PRIMARIA Nº 414,18063,Rural,Estatal
180178105,J.I.N. Nº 72-ESCUELA PRIMARIA Nº 848,18063,Rural,Estatal
180178106,J.I.N. Nº 72-ESCUELA PRIMARIA Nº 697,18063,Rural,Estatal
180178200,ESCUELA PRIMARIA Nº 982 PADRE JULIAN ZINI,18105,Urbano,Estatal
180178300,J.I.N. Nº 61 (SEDE) - ESCUELA Nº 89,18112,Urbano,Estatal
180178301,J.I.N Nº 61-ESCUELA PRIMARIA Nº347,18112,Urbano,Estatal
180178302,J.I.N Nº 61-ESCUELA PRIMARIA Nº411,18112,Rural,Estatal
180178303,J.I.N Nº 61-ESCUELA PRIMARIA Nº359,18112,Rural,Estatal
180178400,ESCUELA PRIMARIA Nº 980 ERNESTO MONTIEL,18119,Urbano,Estatal
180178500,ESCUELA PRIMARIA Nº 981 PTE. DOMINGO F. SARMIENTO,18168,Urbano,Estatal
180178600,ESCUELA JARDIN DE INFANTES Nº 46,18021,Urbano,Estatal
180178700,COLEGIO SECUNDARIO PAGO DE LOS DESEOS,18126,Rural,Estatal
180178800,COLEGIO SECUNDARIO PAPA FRANCISCO,18091,Rural,Estatal
180178900,COLEGIO SECUNDARIO BARRIO ESTACION,18126,Urbano,Estatal
180179000,JARDIN DE INFANTES PEQUEÑOS GENIOS I.P.P-73,18021,Rural,Privado
180179300,COLEGIO SECUNDARIO DE  EL PALMAR,18119,Rural,Estatal
180179600,COLEGIO SECUNDARIO PUERTO VIEJO,18091,Rural,Estatal
180179700,COLEGIO SECUNDARIO 19 DE ABRIL,18147,Urbano,Estatal
180179701,EXTENSION AULICA QUE FUNCIONA EN LA ESCUELA Nº 555 (COLEGIO SEC.19 DE ABRIL),18147,Rural,Estatal
180179900,COLEGIO SECUNDARIO DEL BARRIO SANTA RITA,18021,Urbano,Estatal
180180100,ESCUELA CRISTIANADIEGO THOMPSON IPP-69 / IP-79 / IS-74,18168,Urbano,Privado
180180200,COLEGIO PRIVADO UNITED WORLD SCHOOL I.P.83 Y JARDIN DE INFANTES UNITED WORLD KINDER IPP-74,18021,Urbano,Privado
180180300,JARDIN DE INFANTES LOS VALIJITAS E INSTITUTO LOS VALIJAS IPP-75 / I.P-82,18021,Urbano,Privado
180180500,ESCUELA TECNICA MBURUCUYA,18098,Urbano,Estatal
180180600,COLEGIO SECUNDARIO DEL PJE.LA FLORIDA,18084,Rural,Estatal
180180700,JARDIN DE INFANTES OSITO CARIÑOSO I.P.P-86,18168,Urbano,Privado
180182100,COLEGIO SECUNDARIO DEL PJE. EL CARMEN,18049,Rural,Estatal
180182101,EXTENSION AULICA QUE FUNCIONA EN LA ESC.Nº 640 (COLEGIO SEC. DEL PJE. EL CARMEN),18049,Rural,Estatal
180182102,EXTENSION AULICA QUE FUNCIONA EN LA ESC.Nº 630 (COLEGIO SEC. DEL PJE. EL CARMEN),18049,Rural,Estatal
180182400,COLEGIO SECUNDARIO DEL PARAJE LOS ALAMOS,18070,Rural,Estatal
180182500,COLEGIO SECUNDARIO DEL Bº DR. RAUL R. ALFONSIN,18168,Urbano,Estatal
180183100,ESCUELA Nº 983 BICENTENARIO DE INDEPENDENCIA ARGENTINA,18021,Urbano,Estatal
180183200,ESCUELA JARDIN DE INFANTES Nº 47,18021,Urbano,Estatal
180183400,ESCUELA AGROTECNICA EN CURUZU CUATIA,18035,Urbano,Estatal
180183600,ESCUELA JARDIN DE INFANTES Nº 48,18147,Urbano,Estatal
180183700,COLEGIO SECUNDARIO COLONIA LLANO,18140,Rural,Estatal
180183800,ESCUELA JARDIN Nº 49,18168,Urbano,Estatal
180183900,ESCUELA JARDIN Nº 50,18168,Urbano,Estatal
180184000,ESCUELA JARDIN Nº 51 SARA CHAMBERLAIN DE ECCLESTON,18168,Urbano,Estatal
180184300,CENTRO DE DESARROLLO INFANTIL MI PEQUEÑO HOGAR,18021,Urbano,Estatal
180184500,COLEGIO SECUNDARIO Bº VUELTA AL OMBU ,18168,Urbano,Estatal
180184600,COLEGIO SECUNDARIO EN LA PALMIRA,18077,Rural,Estatal
180184700,COLEGIO SECUNDARIO DEL PARAJE CERRITO,18063,Rural,Estatal
180184800,J.I.N. Nº 73 (SEDE) - ESCUELA PRIMARIA Nº 633,18049,Rural,Estatal
180184801,J.I.N. Nº 73 - ESCUELA PRIMARIA Nº 170,18049,Rural,Estatal
180184802,J.I.N.Nº 73 - ESCUELA PRIMARIA Nº 263,18049,Rural,Estatal
180184803,J.I.N. Nº 73 - ESCUELA PRIMARIA Nº 629,18049,Rural,Estatal
180184804,J.I.N. Nº 73 - ESCUELA PRIMARIA Nº 630,18049,Rural,Estatal
180184805,J.I.N. Nº 73 - ESCUELA PRIMARIA Nº 637,18049,Rural,Estatal
180185300,INSTITUTO SUPERIOR DE FORMACION DOCENTE PBRO.DEMETRIO ATAMAÑUK,18112,Urbano,Privado
180185400,ESCUELA AGROTECNICA DEL PARAJE MERCEDES COSSIO,18070,Rural,Estatal
180185500,COLEGIO SECUNDARIO  Bº APIPE,18021,Urbano,Estatal
180185600,COLEGIO SECUNDARIO TIRO FEDERAL,18105,Urbano,Estatal
180185700,COLEGIO SECUNDARIO DE PARAJE ENSENADA GRANDE,18133,Rural,Estatal
180185800,ESCUELA JARDIN DE INFANTES Nº 52,18119,Urbano,Estatal
180186100,COLEGIO SECUNDARIO EN ITATI,18077,Urbano,Estatal
180186500,COLEGIO SECUNDARIO COLONIA EL CAIMAN,18154,Rural,Estatal
180186700,COLEGIO SECUNDARIO EN ESQUINA,18049,Urbano,Estatal
180186800,COLEGIO SECUNDARIO DEL BARRIO NORTE,18007,Urbano,Estatal
180186900,JARDIN DE INFANTES EL MUNDO DE LOS JUEGOS IPP-84,18021,Urbano,Privado
180187000,COLEGIO SECUNDARIO DEL BARRIO DR.FERNADO PIRAGINE NIVEYRO,18021,Urbano,Estatal
180187100,COLEGIO SECUNDARIO DEL BARRIO DR.RAUL ALFONSIN,18119,Urbano,Estatal
180187300,COLEGIO SECUNDARIO EN ESQUINA,18049,Urbano,Estatal
180187400,COLEGIO SECUNDARIO EN PJE.SANTA TECLA,18084,Urbano,Estatal
180187500,COLEGIO SECUNDARIO GREGORIA MORALES,18070,Urbano,Estatal
180187600,ESCUELA PRIMARIA Nº 984,18007,Urbano,Estatal
180188000,ESCUELA TECNICA EN LA CRUZ,18147,Urbano,Estatal
180188100,COLEGIO SECUNDARIO CAZADORES CORRENTINOS,18035,Rural,Estatal
180188300,COLEGIO SECUNDARIO de COLONIA CECILIO ECHEVERRIA,18091,Rural,Estatal
180188400,COLEGIO SECUNDARIO DE TAPEBICUA,18119,Rural,Estatal
180188700,CENTRO DE DESARROLLO INFANTIL LAS ARDILLITAS,18119,Urbano,Estatal
180188800,COLEGIO SECUNDARIO BRIGADIER RUBEN GUSTAVO ZINI,18070,Urbano,Estatal
180189000,JARDIN DE INFANTES HAPPY KID'S I.P.P-85,18105,Urbano,Privado
180189100,ESCUELA TECNICA DE EMPEDRADO,18042,Urbano,Estatal
180189200,COLEGIO SECUNDARIO DE GOBERNADOR VIRASORO,18168,Urbano,Estatal
180189400,E.F.A. KO'E PYAHU IS-76,18028,Rural,Privado
180189700,COLEGIO SECUNDARIO DEL BARRIO ONGAY,18021,Urbano,Estatal
180190000,JARDIN DE INFANTES PASITOSI.P.P-88,18084,Urbano,Privado
180190200,COLEGIO SECUNDARIO EN CURUZU CUATIA,18035,Urbano,Estatal
180190700,ESCUELA JARDIN DE INFANTES Nº 53,18168,Urbano,Estatal
